algorithm,num_updates,progress_fraction,stage,n_runs,solve_rate_mean,solve_rate_sem,solve_rate_n,return_mean_mean,return_mean_sem,return_mean_n,bank_size_mean,bank_size_sem,bank_size_n,score_priority_lift_mean,score_priority_lift_sem,score_priority_lift_n,score_priority_lift_q80_normalized_mean,score_priority_lift_q80_normalized_sem,score_priority_lift_q80_normalized_n,exact_unique_ratio_mean,exact_unique_ratio_sem,exact_unique_ratio_n,duplicate_fraction_mean,duplicate_fraction_sem,duplicate_fraction_n,dominant_share_mean,dominant_share_sem,dominant_share_n,shannon_effective_size_mean,shannon_effective_size_sem,shannon_effective_size_n,simpson_effective_size_mean,simpson_effective_size_sem,simpson_effective_size_n,topology_unique_ratio_mean,topology_unique_ratio_sem,topology_unique_ratio_n,mean_pairwise_wall_distance_d4_mean,mean_pairwise_wall_distance_d4_sem,mean_pairwise_wall_distance_d4_n,mean_nearest_wall_distance_d4_unique_mean,mean_nearest_wall_distance_d4_unique_sem,mean_nearest_wall_distance_d4_unique_n,mean_wall_count_mean,mean_wall_count_sem,mean_wall_count_n,mean_wall_fraction_mean,mean_wall_fraction_sem,mean_wall_fraction_n,mean_solvable_mean,mean_solvable_sem,mean_solvable_n,mean_shortest_path_mean,mean_shortest_path_sem,mean_shortest_path_n,mean_manhattan_distance_mean,mean_manhattan_distance_sem,mean_manhattan_distance_n,mean_path_stretch_mean,mean_path_stretch_sem,mean_path_stretch_n,mean_reachable_fraction_mean,mean_reachable_fraction_sem,mean_reachable_fraction_n,mean_dead_end_fraction_mean,mean_dead_end_fraction_sem,mean_dead_end_fraction_n,mean_junction_fraction_mean,mean_junction_fraction_sem,mean_junction_fraction_n
Mean positive delight,6400,0.21333333333333335,Early (0-10k),3,0.06666666828095913,0.02204792803808027,3,0.029811664794882137,0.010562109655548841,3,4000.0,0.0,3,0.0077128778987874584,0.003902034702555311,3,,,0,0.3125,0.06505206248331664,3,0.6875,0.06505206248331664,3,0.6458333333333334,0.0683066512948125,3,4.232958556865776,0.9915638810921772,3,2.4115365336534484,0.41395805975515726,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,6600,0.22,Early (0-10k),3,0.054166667784253754,0.042287049123896844,3,0.025831667085488636,0.017222348641101698,3,4000.0,0.0,3,0.006189250620082021,0.0015560206224112935,3,,,0,0.46875,0.047735163489123336,3,0.53125,0.047735163489123336,3,0.5104166666666666,0.027559909490256156,3,7.132979375910408,0.9774617133188324,3,3.604594315847033,0.36218974032714507,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,6800,0.22666666666666666,Early (0-10k),3,0.07500000204890966,0.03608439263090062,3,0.042494996916502714,0.020515520572678227,3,4000.0,0.0,3,0.00482145855979373,0.0005447553076336188,3,,,0,0.3333333333333333,0.04166666666666667,3,0.6666666666666666,0.04166666666666667,3,0.6145833333333334,0.010416666666666668,3,4.489930598404466,0.389294474375101,3,2.5165207142110977,0.09298446682429926,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,7000,0.23333333333333334,Early (0-10k),3,0.11250000198682149,0.01909406750925431,3,0.054839996000130974,0.00806902926465756,3,4000.0,0.0,3,0.006246115081012249,0.0014428746500194946,3,,,0,0.3333333333333333,0.03755782578608323,3,0.6666666666666666,0.03755782578608323,3,0.6458333333333334,0.07511565157216646,3,4.373789369492808,1.087860856244164,3,2.4745248631278023,0.5726400995951846,3,0.3333333333333333,0.03755782578608323,3,0.12161194884519948,0.01770230649516532,3,0.18913501576223468,0.0037190719174878496,3,23.5,0.55930807327745,3,0.13905325443786984,0.0033095152264937828,3,1.0,0.0,3,6.083333333333333,0.6022779385614069,3,5.916666666666667,0.4955312455110957,3,1.03015873015873,0.01657191509350881,3,0.981768898890974,0.01747983979662757,3,0.0201270678920765,0.0023704950424448495,3,0.8233230674366462,0.014096905503764617,3
Mean positive delight,7200,0.24,Early (0-10k),3,0.06666666766007741,0.039747467610876885,3,0.020121665050586064,0.011321455838434167,3,4000.0,0.0,3,0.004630257685979207,0.0010117388806440196,3,,,0,0.3854166666666667,0.04166666666666667,3,0.6145833333333334,0.04166666666666667,3,0.6041666666666666,0.03755782578608323,3,5.132274738409773,0.839039258320953,3,2.6838908674126416,0.33597005257415397,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,7400,0.24666666666666667,Early (0-10k),3,0.050000001365939774,0.014433757482519724,3,0.01657999912276864,0.005724380636059202,3,4000.0,0.0,3,0.0036092693529402218,0.00046876130917334843,3,,,0,0.4166666666666667,0.08135676745736099,3,0.5833333333333334,0.08135676745736099,3,0.5520833333333334,0.10571762046971063,3,6.427097726374453,2.28306073423366,3,3.6181415158416237,1.357309924704447,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,7600,0.25333333333333335,Early (0-10k),3,0.12083333730697632,0.06305311003050296,3,0.05768333375453949,0.03091517112000658,3,4000.0,0.0,3,0.004766947046543161,0.0012466266750309743,3,,,0,0.4166666666666667,0.027559909490256156,3,0.5833333333333334,0.027559909490256152,3,0.5833333333333334,0.027559909490256156,3,5.582700625262558,0.6105797998427388,3,2.8421929880224384,0.25924512527293564,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,7800,0.26,Early (0-10k),3,0.06666666766007741,0.018162078988395496,3,0.028851664004226524,0.007563572795964866,3,4000.0,0.0,3,0.004706712594876687,0.0013039218283049257,3,,,0,0.34375,0.018042195912175808,3,0.65625,0.018042195912175808,3,0.65625,0.0,3,4.136643359438753,0.12296559921238769,3,2.2522670646184135,0.00871932228887002,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,8000,0.26666666666666666,Early (0-10k),3,0.10000000211099784,0.03818813197003993,3,0.04647999877731005,0.016281031639364684,3,4000.0,0.0,3,0.004612216221479078,0.0014980395289912987,3,,,0,0.375,0.036084391824351615,3,0.625,0.036084391824351615,3,0.6354166666666666,0.04166666666666667,3,4.652085041977214,0.6646763246359167,3,2.4453501604836094,0.271289413445161,3,0.375,0.036084391824351615,3,0.12553683909142965,0.008936917349803493,3,0.18751761059453367,0.0025044222083165837,3,22.864583333333332,0.5328814817678609,3,0.13529339250493097,0.0031531448625317276,3,1.0,0.0,3,7.625,1.3466538391509528,3,7.541666666666667,1.295315746042039,3,1.0081281565656566,0.00478651836619974,3,0.9993573846638325,0.0003711562610273047,3,0.023450212571274262,0.004954073531605274,3,0.8204808545244372,0.0036890931886043926,3
Mean positive delight,8200,0.2733333333333333,Early (0-10k),3,0.12916667014360428,0.04805234483357875,3,0.06801166385412216,0.024675979438195616,3,4000.0,0.0,3,0.004912595303418736,0.0007039857787986494,3,,,0,0.3854166666666667,0.027559909490256156,3,0.6145833333333334,0.027559909490256156,3,0.625,0.018042195912175808,3,4.812619199334466,0.41153929737539346,3,2.4889681580196132,0.13949110480782964,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,8400,0.28,Early (0-10k),3,0.06250000248352687,0.03307189270246628,3,0.03188499932487806,0.01595082493581987,3,4000.0,0.0,3,0.004700250263946752,0.0008078041858434202,3,,,0,0.40625,0.06505206248331664,3,0.59375,0.06505206248331664,3,0.59375,0.08267972847076846,3,5.723761942350097,1.7320681665097213,3,3.0104403770477792,0.8383635122063968,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,8600,0.2866666666666667,Early (0-10k),3,0.1583333338300387,0.04639803604467864,3,0.07791833207011223,0.02789304122967969,3,4000.0,0.0,3,0.004516724031418562,0.0003898805054516701,3,,,0,0.4375,0.06505206248331664,3,0.5625,0.06505206248331664,3,0.5833333333333334,0.05799754544614607,3,6.022680378833971,1.500999566643299,3,2.990782819937028,0.6238521332205976,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,8800,0.29333333333333333,Early (0-10k),3,0.050000000124176346,0.012499999875823658,3,0.023494999545315903,0.007033344309513095,3,4000.0,0.0,3,0.004701019148342311,0.0005427297916349202,3,,,0,0.3854166666666667,0.03755782578608322,3,0.6145833333333334,0.03755782578608323,3,0.6354166666666666,0.04166666666666667,3,4.7550857744100625,0.7006016689828113,3,2.4549059648882383,0.27581216361127897,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,9000,0.3,Early (0-10k),3,0.033333334450920425,0.022047928507422723,3,0.014043333319326242,0.007975251356170297,3,4000.0,0.0,3,0.0035462285935257873,0.00046177413522123,3,,,0,0.3854166666666667,0.055119818980512304,3,0.6145833333333334,0.05511981898051231,3,0.5833333333333334,0.06336210969060646,3,5.447711437404819,1.1889216162713045,3,2.9343001061037586,0.5822147235298845,3,0.3854166666666667,0.055119818980512304,3,0.13731946300184514,0.01301665454356286,3,0.1848176806756688,0.001885780176406171,3,23.0,0.370194909248268,3,0.13609467455621302,0.002190502421587381,3,1.0,0.0,3,9.833333333333334,1.6182082963196605,3,9.708333333333334,1.6786354101703496,3,1.0122013403263403,0.0072983003690353185,3,0.9981589002159618,0.0009922597065427925,3,0.020326286872670737,0.002814898022758282,3,0.8270946177131844,0.010419439803622818,3
Mean positive delight,9200,0.30666666666666664,Early (0-10k),3,0.10833333681027095,0.022047928624758354,3,0.057753333201011024,0.014411076794563075,3,4000.0,0.0,3,0.005815391157132884,0.0015930361744614953,3,,,0,0.3645833333333333,0.010416666666666666,3,0.6354166666666666,0.010416666666666668,3,0.65625,0.018042195912175808,3,4.2909658766876815,0.25816671590152407,3,2.270597057093888,0.11565862887763799,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,9400,0.31333333333333335,Early (0-10k),3,0.09583333383003871,0.008333331594864804,3,0.0459433322151502,0.008747330927329159,3,4000.0,0.0,3,0.00411744862018774,0.0009035293504784033,3,,,0,0.3958333333333333,0.027559909490256156,3,0.6041666666666666,0.027559909490256152,3,0.5833333333333334,0.027559909490256152,3,5.337649985977002,0.5396610811589829,3,2.813837480196046,0.2494209733246063,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,9600,0.32,Early (0-10k),3,0.06666666766007741,0.03333333383003871,3,0.036201665798823036,0.018291915455280656,3,4000.0,0.0,3,0.0036136561539024115,0.00039844680318731337,3,,,0,0.3645833333333333,0.010416666666666666,3,0.6354166666666666,0.010416666666666668,3,0.6354166666666666,0.020833333333333332,3,4.506790366072381,0.2646272821844935,3,2.4052433918994987,0.14477539382496973,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,9800,0.32666666666666666,Early (0-10k),3,0.0833333320915699,0.039747464356572434,3,0.03125333289305369,0.020893232996358757,3,4000.0,0.0,3,0.005357530200853944,0.0022421582468836075,3,,,0,0.375,0.036084391824351615,3,0.625,0.036084391824351615,3,0.65625,0.036084391824351615,3,4.423505978381782,0.6393272942606059,3,2.302266788336427,0.2416354896479543,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,10000,0.3333333333333333,Early (0-10k),3,0.10833333681027095,0.0041666676600774135,3,0.04237833246588707,0.007077022210734011,3,4000.0,0.0,3,0.004325946366103987,0.0007960289484672632,3,,,0,0.4270833333333333,0.027559909490256156,3,0.5729166666666666,0.027559909490256156,3,0.59375,0.036084391824351615,3,5.5707818306934245,0.7109552970970363,3,2.7832866229534634,0.3128559527903571,3,0.4270833333333333,0.027559909490256156,3,0.1362179487179487,0.010587381120683841,3,0.183267587113741,0.00016436554898092984,3,22.78125,0.4078494156344144,3,0.13480029585798817,0.0024133101516829168,3,1.0,0.0,3,8.489583333333334,1.9270833333333335,3,8.427083333333334,1.8959191830379034,3,1.0085648148148147,0.0042870970318176285,3,0.9964823386054155,0.0025870294496922173,3,0.019294704115356553,0.006554942492236357,3,0.8262072359063741,0.0054107669708374955,3
Mean positive delight,10200,0.34,Middle (10-20k),3,0.07916666970898707,0.03632415883143122,3,0.03929666833331188,0.023384345897908648,3,4000.0,0.0,3,0.0033377090779443583,0.0009321109354955662,3,,,0,0.3333333333333333,0.03755782578608323,3,0.6666666666666666,0.03755782578608323,3,0.6770833333333334,0.04166666666666667,3,3.9709558277471246,0.6829008024320395,3,2.174348758840836,0.2745352905491505,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,10400,0.3466666666666667,Middle (10-20k),3,0.05833333358168602,0.015023129418984944,3,0.02126833237707615,0.004752464587969073,3,4000.0,0.0,3,0.0041949305062492686,0.0005907752741890042,3,,,0,0.53125,0.05412658773652742,3,0.46875,0.05412658773652742,3,0.4791666666666667,0.06336210969060646,3,8.749812390207191,1.8770284875402086,3,4.367787974903031,0.994046463126,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,10600,0.35333333333333333,Middle (10-20k),3,0.10833333432674408,0.04583333432674408,3,0.055758326624830566,0.025176318464860074,3,4000.0,0.0,3,0.0037427882586295405,0.0004752590605189717,3,,,0,0.3645833333333333,0.03755782578608323,3,0.6354166666666666,0.03755782578608323,3,0.6354166666666666,0.027559909490256152,3,4.5562799256264475,0.5547598814206092,3,2.4174149363403337,0.19508033927690058,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,10800,0.36,Middle (10-20k),3,0.10416666728754838,0.043501276341407824,3,0.044076663752396904,0.02061596266334446,3,4000.0,0.0,3,0.003583507069076101,0.0007801854106613017,3,,,0,0.3541666666666667,0.020833333333333336,3,0.6458333333333334,0.020833333333333332,3,0.65625,0.018042195912175808,3,4.236959457587466,0.3080919824412809,3,2.2678109354622653,0.1180489729641904,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,11000,0.36666666666666664,Middle (10-20k),3,0.1333333378036817,0.016666668156782787,3,0.05641333386301994,0.016528488603028635,3,4000.0,0.0,3,0.0034926431253552437,0.0003563389444388956,3,,,0,0.3333333333333333,0.010416666666666666,3,0.6666666666666666,0.010416666666666668,3,0.6145833333333334,0.04166666666666667,3,4.453422697984488,0.42396077759359513,3,2.5441395875566837,0.2985365171117425,3,0.3333333333333333,0.010416666666666666,3,0.12929073614557485,0.01068807378386981,3,0.18732293347677964,0.0009401274325923223,3,22.947916666666668,0.313712923882825,3,0.13578648915187377,0.0018562894904309113,3,1.0,0.0,3,7.375,0.708716195548919,3,7.291666666666667,0.7244640020579199,3,1.0106882122507121,0.001453973357280938,3,0.9965063083964495,0.0015428490215152794,3,0.022547627921952983,0.00427250280437789,3,0.8133226404972277,0.0016632046727508194,3
Mean positive delight,11200,0.37333333333333335,Middle (10-20k),3,0.15833334376414618,0.06548431354063132,3,0.06434332703550656,0.028149227287226432,3,4000.0,0.0,3,0.003886167386857172,0.0003197657880152655,3,,,0,0.3645833333333333,0.08526409137367134,3,0.6354166666666666,0.08526409137367137,3,0.65625,0.08267972847076846,3,4.749251315775729,1.65452929534469,3,2.4831583919807203,0.6534817959618558,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,11400,0.38,Middle (10-20k),3,0.16250000397364298,0.052041652849967916,3,0.06951499357819557,0.029269707184131015,3,4000.0,0.0,3,0.003324446345989903,0.0002116701785452456,3,,,0,0.3541666666666667,0.04540519732854869,3,0.6458333333333334,0.04540519732854869,3,0.6458333333333334,0.027559909490256152,3,4.347017962342259,0.6137355926515561,3,2.339246320029922,0.2030801651071377,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,11600,0.38666666666666666,Middle (10-20k),3,0.12500000558793545,0.061661039152159085,3,0.06507499981671572,0.03211642729042277,3,4000.0,0.0,3,0.0036480074437956014,0.0010697410510804462,3,,,0,0.4375,0.05412658773652742,3,0.5625,0.05412658773652742,3,0.5729166666666666,0.05799754544614607,3,6.076606627061491,1.2175766858795978,3,3.0469353942438935,0.5049214273059086,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,11800,0.3933333333333333,Middle (10-20k),3,0.08333333643774192,0.03632415947241134,3,0.028853330295532942,0.01232116004175654,3,4000.0,0.0,3,0.004194711761859556,0.000289625705679447,3,,,0,0.3854166666666667,0.010416666666666666,3,0.6145833333333334,0.010416666666666668,3,0.6458333333333334,0.010416666666666668,3,4.53318112013909,0.19364241621955625,3,2.3388034481771056,0.07331672251338883,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,12000,0.4,Middle (10-20k),3,0.16250000397364298,0.019094066696329688,3,0.06840499738852183,0.0007276222857602341,3,4000.0,0.0,3,0.005161046089294056,0.0002006065009931467,3,,,0,0.4479166666666667,0.04540519732854869,3,0.5520833333333334,0.04540519732854869,3,0.5625,0.036084391824351615,3,6.246949297297738,0.9554412596981581,3,3.0833001799753714,0.3744713497350257,3,0.4479166666666667,0.04540519732854869,3,0.14543965133295156,0.010209884782625772,3,0.18006591196636443,0.0043995494320940454,3,23.333333333333332,0.42860501273835383,3,0.13806706114398423,0.0025361243357298964,3,1.0,0.0,3,7.541666666666667,0.9411964165063765,3,7.541666666666667,0.9411964165063765,3,1.0,0.0,3,0.9987191044402963,0.0001235809815724665,3,0.03254445637147426,0.001769405979138478,3,0.81027115537298,0.004703906722433088,3
Mean positive delight,12200,0.4066666666666667,Middle (10-20k),3,0.07916666722546022,0.034105636640491876,3,0.030971663383146126,0.013677115116469948,3,4000.0,0.0,3,0.004602837880762915,0.0009244105633409421,3,,,0,0.4270833333333333,0.027559909490256156,3,0.5729166666666666,0.027559909490256152,3,0.5520833333333334,0.05799754544614607,3,6.041903590960111,0.934231121118095,3,3.195822080732567,0.5950437159498174,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,12400,0.41333333333333333,Middle (10-20k),3,0.10416666666666667,0.01102396407770797,3,0.04544166475534439,0.011592498918884477,3,4000.0,0.0,3,0.0036304211632038155,0.00024120160920167754,3,,,0,0.3958333333333333,0.06336210969060646,3,0.6041666666666666,0.06336210969060646,3,0.5416666666666666,0.0683066512948125,3,6.052718441275085,1.5346543731256186,3,3.380200803251846,0.8450504445314736,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,12600,0.42,Middle (10-20k),3,0.07916666970898707,0.04409585795353038,3,0.034556665535395346,0.01684615550776171,3,4000.0,0.0,3,0.0037275023059919477,0.0002707651541914426,3,,,0,0.375,0.0,3,0.625,0.0,3,0.6458333333333334,0.010416666666666668,3,4.463643915531195,0.12410521161166166,3,2.3348011343394184,0.06931440867570146,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,12800,0.4266666666666667,Middle (10-20k),3,0.07916666939854622,0.015023130968799462,3,0.03797666480143865,0.004830478452233242,3,4000.0,0.0,3,0.0037038015822569528,0.0001749656931909523,3,,,0,0.4479166666666667,0.04540519732854869,3,0.5520833333333334,0.04540519732854869,3,0.5625,0.047735163489123336,3,6.297695896876916,1.182805515144239,3,3.1360397258682444,0.5358106484472139,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,13000,0.43333333333333335,Middle (10-20k),3,0.09583333755532901,0.07083333718279998,3,0.040843330323696136,0.031896759827932566,3,4000.0,0.0,3,0.003285277091587583,0.0008520299729129887,3,,,0,0.34375,0.047735163489123336,3,0.65625,0.047735163489123336,3,0.6354166666666666,0.04540519732854869,3,4.4615508845693155,0.8274555902086823,3,2.4410517806004304,0.3222694445918913,3,0.34375,0.047735163489123336,3,0.12482105363619012,0.013277455758642923,3,0.18472809242040011,0.003381351552390286,3,23.239583333333332,0.3785996217788802,3,0.13751232741617356,0.0022402344483957335,3,1.0,0.0,3,6.6875,0.5340002340823458,3,6.604166666666667,0.5258095610051651,3,1.0097402597402596,0.0008116883116882819,3,0.9992865029022159,7.211272798203266e-05,3,0.02249126953889435,0.0073076578254266285,3,0.8216541980601199,0.0022228843880868197,3
Mean positive delight,13200,0.44,Middle (10-20k),3,0.15000000720222792,0.07107801656280836,3,0.07941000287731488,0.044389418268926555,3,4000.0,0.0,3,0.005053708368601899,0.0014075628276364876,3,,,0,0.3854166666666667,0.027559909490256156,3,0.6145833333333334,0.027559909490256156,3,0.6041666666666666,0.027559909490256156,3,5.0699419824787695,0.5412756207787744,3,2.6540027186390436,0.21926090188839087,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,13400,0.44666666666666666,Middle (10-20k),3,0.10833333432674408,0.018162078703515525,3,0.04881333187222481,0.01402137062391283,3,4000.0,0.0,3,0.004654704825952649,0.0002482616490047621,3,,,0,0.40625,0.07864410870073699,3,0.59375,0.07864410870073699,3,0.5520833333333334,0.0683066512948125,3,6.145224010516255,1.4661484647152976,3,3.264145918461384,0.6260057380151066,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,13600,0.4533333333333333,Middle (10-20k),3,0.17500000447034836,0.040181880797607414,3,0.10400499651829402,0.021200415589367402,3,4000.0,0.0,3,0.00479805104744931,0.0008510079643021692,3,,,0,0.4270833333333333,0.03755782578608323,3,0.5729166666666666,0.03755782578608323,3,0.5625,0.06505206248331664,3,6.051699339482741,1.2482691626614726,3,3.173288144103433,0.6915933682640351,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,13800,0.46,Middle (10-20k),3,0.09583333631356557,0.06222160387580478,3,0.043558329343795776,0.03152495750770237,3,4000.0,0.0,3,0.003949205080668132,0.0008013455571795004,3,,,0,0.3854166666666667,0.055119818980512304,3,0.6145833333333334,0.05511981898051231,3,0.6145833333333334,0.05208333333333334,3,5.064574981001501,0.9402373155970376,3,2.634208760386459,0.3692714279518281,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,14000,0.4666666666666667,Middle (10-20k),3,0.07500000049670537,0.007216877934710958,3,0.040934997300306954,0.012273518733861694,3,4000.0,0.0,3,0.003510912802691261,0.0004487735218177155,3,,,0,0.375,0.0,3,0.625,0.0,3,0.625,0.018042195912175808,3,4.692222979126627,0.1981984833590645,3,2.4778845064866,0.12393385051455437,3,0.375,0.0,3,0.13106031685436154,0.006656687145472901,3,0.1858974358974359,0.004437869822485207,3,23.25,0.726856459350813,3,0.13757396449704143,0.004300925794975221,3,1.0,0.0,3,7.489583333333333,1.2443012457912985,3,7.385416666666667,1.2492619348817302,3,1.011111111111111,0.008187379251771938,3,0.998926821867019,0.0005395596447810597,3,0.0342900797240916,0.002201025324510611,3,0.8052339317012699,0.016203780846449842,3
Mean positive delight,14200,0.47333333333333333,Middle (10-20k),3,0.15000000099341074,0.0520416492708247,3,0.08071499938766162,0.029222088896015543,3,4000.0,0.0,3,0.0031702760218953094,0.000950513544317925,3,,,0,0.4375,0.018042195912175808,3,0.5625,0.018042195912175808,3,0.5833333333333334,0.020833333333333332,3,5.74845980256118,0.421106787973423,3,2.8422624659676017,0.17848694151296624,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,14400,0.48,Middle (10-20k),3,0.12083333233992259,0.03254270615618852,3,0.04992832740147909,0.014312368020454864,3,4000.0,0.0,3,0.004359930753707886,0.0005504019971617689,3,,,0,0.375,0.07864410870073699,3,0.625,0.07864410870073699,3,0.6354166666666666,0.08526409137367137,3,5.073807902725001,1.7802713079676755,3,2.6715540326806377,0.7678532622707255,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,14600,0.4866666666666667,Middle (10-20k),3,0.22500000645716986,0.07324331837946667,3,0.09362999474008878,0.04874326923335302,3,4000.0,0.0,3,0.003763420623727143,0.0010346319391117095,3,,,0,0.375,0.03125,3,0.625,0.03125,3,0.65625,0.03125,3,4.4044853114783615,0.5829807240893685,3,2.2945723007642513,0.22169780683712567,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,14800,0.49333333333333335,Middle (10-20k),3,0.21666666865348816,0.11094605680756153,3,0.08217665925621986,0.03656055831505248,3,4000.0,0.0,3,0.00395593571010977,0.001577241998116751,3,,,0,0.2916666666666667,0.03755782578608323,3,0.7083333333333334,0.03755782578608323,3,0.6770833333333334,0.027559909490256152,3,3.620739172520199,0.37023521242031626,3,2.121142236335881,0.1576379920175666,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,15000,0.5,Middle (10-20k),3,0.13333333345750967,0.06508541386254431,3,0.07333333510905504,0.03237004105873915,3,4000.0,0.0,3,0.00407741831926008,0.0006065171736504225,3,,,0,0.3333333333333333,0.055119818980512304,3,0.6666666666666666,0.05511981898051231,3,0.6458333333333334,0.04540519732854869,3,4.325156956963393,0.8892509165533051,3,2.376641835773611,0.3335507907639733,3,0.3333333333333333,0.055119818980512304,3,0.1226180250683973,0.012720960192262314,3,0.18682727528881374,0.0037566597303377884,3,22.447916666666668,0.36458333333333337,3,0.13282790927021695,0.0021572978303747493,3,1.0,0.0,3,7.072916666666667,0.302621646798624,3,6.989583333333333,0.293890332909706,3,1.0244633838383839,0.01901879924132107,3,0.9989282779288958,0.00032567078916178623,3,0.01909384981710448,0.0009104799566242783,3,0.8195432159075149,0.008917936794713793,3
Mean positive delight,15200,0.5066666666666667,Middle (10-20k),3,0.11249999950329463,0.02602082224931692,3,0.05749500294526418,0.02519615642871928,3,4000.0,0.0,3,0.004921070455263059,0.0016590510031990779,3,,,0,0.4375,0.018042195912175808,3,0.5625,0.018042195912175808,3,0.59375,0.018042195912175808,3,5.595610871400647,0.3972586546621505,3,2.750996868819651,0.15721728394069798,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,15400,0.5133333333333333,Middle (10-20k),3,0.11249999950329463,0.033071890355753975,3,0.04268999770283699,0.012541582604413242,3,4000.0,0.0,3,0.0033333367512871823,0.0006101194253871917,3,,,0,0.4375,0.0,3,0.5625,0.0,3,0.5416666666666666,0.010416666666666668,3,6.35230603757152,0.16165624221641134,3,3.2203717850776674,0.10430353959765734,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
Mean positive delight,15600,0.52,Middle (10-20k),3,0.20000000049670538,0.05448623497102607,3,0.09453499192992847,0.030087901416960373,3,4000.0,0.0,3,0.002966203299971918,0.0003071344576412968,3,,,0,0.4479166666666667,0.04166666666666667,3,0.5520833333333334,0.04166666666666667,3,0.5625,0.0625,3,6.3132769739611545,1.3928110213829525,3,3.20847308031774,0.7230361871138571,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
